Kanton,Koordinaten,id_meteostat,country,wmo,icao,elevation,timezone,id_openweathermap,Ort,Region
,"47.439041,6.78487",,FR,,,,,2995189.0,Mathay,Doubs
,"47.43911,8.5746",,CH,,,,,6291335.0,Brünnli/Hardacker,Effretikon
,"47.439381,8.43243",,CH,,,,,7285619.0,Dällikon,Limmattal
,"47.439571,9.19917",,CH,,,,,7669803.0,Niederwil,Fürstenland
,"47.439831,8.43813",,CH,,,,,6291499.0,Dällikon / Dällikon (Dorf),Limmattal
,"47.439869,8.47133",,CH,,,,,7286870.0,Regensdorf,Limmattal
,"47.440369,8.63043",,CH,,,,,7285165.0,Bassersdorf,Effretikon
,"47.44075,8.43145",,CH,,,,,6291508.0,Feldhof,Limmattal
,"47.441212,9.53349",,CH,,,,,7286047.0,Heiden,St.Gallen-Rorschach
,"47.44165,7.00748",,CH,,,,,2661325.0,Bure,Ajoie
,"47.441669,9.53869",,CH,,,,,6458863.0,Bezirk Vorderland,St.Gallen-Rorschach
,"47.441978,8.78937",,CH,,,,,6295217.0,Lochfeld,Effretikon
,"47.44202,9.46901",,CH,,,,,2660937.0,Eggersriet,St.Gallen-Rorschach
,"47.442081,8.36439",,CH,,,,,2657947.0,Würenlos,Limmattal
,"47.442089,9.1812",,CH,,,,,7286677.0,Oberbüren,Fürstenland
,"47.44231,7.58906",,CH,,,,,2660513.0,Grellingen,Laufental
,"47.442329,8.57496",,CH,,,,,6291251.0,Kloten / Balsberg,Effretikon
,"47.442371,7.84871",,CH,,,,,6458823.0,Bezirk Sissach,Oberes Baselbiet
,"47.442551,9.53293",,CH,,,,,2660392.0,Heiden,St.Gallen-Rorschach
,"47.442841,6.88242",,FR,,,,,3013448.0,Hérimoncourt,Doubs
,"47.44342,8.62851",,CH,,,,,2661599.0,Bassersdorf,Effretikon
,"47.443531,9.59743",,CH,,,,,7287538.0,Walzenhausen,St.Gallen-Rorschach
,"47.44376,9.61209",,CH,,,,,7669843.0,Platz,St.Gallen-Rorschach
,"47.444092,8.32512",,CH,,,,,7286625.0,Neuenhof,Limmattal
,"47.44413,8.6823",,CH,,,,,7286355.0,Lindau,Effretikon
,"47.44455,8.58724",,CH,,,,,6291253.0,Kloten / Spitz,Effretikon
,"47.44463,8.40577",,CH,,,,,7285623.0,Dänikon,Limmattal
,"47.4454,7.88971",,CH,,,,,7287285.0,Tecknau,Oberes Baselbiet
,"47.445808,7.73702",,CH,,,,,7285362.0,Bubendorf,Oberes Baselbiet
,"47.445862,7.73759",,CH,,,,,2661360.0,Bubendorf,Oberes Baselbiet
,"47.446419,8.57661",,CH,,,,,6291249.0,Kloten / Holberg,Effretikon
,"47.446499,8.14089",,CH,,,,,2658732.0,Schinznach Dorf,Aarau-Lenzburg
,"47.446739,8.40648",,CH,,,,,6295522.0,Dänikon,Limmattal
,"47.446739,8.79528",,CH,,,,,2659024.0,Effretikon / Rikon,Effretikon
,"47.446739,9.48227",,CH,,,,,7285705.0,Eggersriet,St.Gallen-Rorschach
,"47.446789,9.11722",,CH,,,,,7287402.0,Uzwil,Fürstenland
,"47.447128,8.52938",,CH,,,,,7286983.0,Rümlang,Zurzach-Bülach
,"47.44725,8.36373",,CH,,,,,7287615.0,Würenlos,Limmattal
,"47.447262,8.58808",,CH,,,,,6291254.0,Kloten / Rütlen,Effretikon
,"47.447281,8.40835",,CH,,,,,6291517.0,Dänikon / Bifang,Limmattal
,"47.447369,9.76371",,AT,,,,,7872668.0,Schwarzach,Bregenz
,"47.447948,8.78595",,CH,,,,,6294134.0,Schwändi,Effretikon
,"47.448139,8.64908",,CH,,,,,2659426.0,Nürensdorf,Effretikon
,"47.449039,9.76213",,AT,,,,,2765499.0,Schwarzach,Bregenz
,"47.449211,6.80762",,FR,,,,,2996251.0,Mandeure,Doubs
,"47.449242,8.70154",,CH,,,,,6293964.0,Altes Sekundarschulhaus,Effretikon
,"47.449402,8.53255",,CH,,,,,6291716.0,Rümlang / Rümlang (Dorfkern),Zurzach-Bülach
,"47.449921,8.16833",,CH,,,,,2658733.0,Schinznach Bad,Aarau-Lenzburg
,"47.450001,6.8",,FR,,,,,6429866.0,Mandeure,Doubs
,"47.450001,7.85",,CH,,,,,2658560.0,Sommerau,Oberes Baselbiet
,"47.450001,8.31667",,CH,,,,,2659490.0,Neuenhof,Limmattal
,"47.450001,9.33333",,CH,,,,,2660680.0,Gaiserwald,St.Gallen-Rorschach
,"47.450001,9.76667",,AT,,,,,2781764.0,Bildstein,Bregenz
,"47.450001,9.91667",,AT,,,,,2781502.0,Politischer Bezirk Bregenz,Bregenz
,"47.450069,9.60495",,CH,,,,,2658055.0,Walzenhausen,St.Gallen-Rorschach
,"47.450241,7.51848",,CH,,,,,2661476.0,Blauen,Laufental
,"47.450359,8.61593",,CH,,,,,6291039.0,Baholz,Effretikon
,"47.450409,8.52993",,CH,,,,,2658927.0,Rümlang,Zurzach-Bülach
,"47.450901,8.8088",,CH,,,,,7287629.0,Zell (ZH),Effretikon
,"47.451031,8.65954",,CH,,,,,6291292.0,Hakab,Effretikon
,"47.451321,7.88399",,CH,,,,,2658411.0,Tecknau,Oberes Baselbiet
,"47.451321,8.98748",,CH,,,,,7670023.0,Wiezikon,Turbenthal-Sirnach
,"47.45134,8.58683",,CH,,,,,6291242.0,Kloten / Kloten (Zentrum),Effretikon
,"47.451481,8.05681",,CH,,,,,7285639.0,Densbüren,Frick-Leibstadt
,"47.451519,8.58491",,CH,,,,,2660127.0,Kloten,Effretikon
,"47.451641,8.80196",,CH,,,,,6295206.0,Unter-Langenhard,Effretikon
,"47.451931,7.14692",,CH,,,,,2658171.0,Vendlincourt,Ajoie
,"47.451931,7.14848",,CH,,,,,7287429.0,Vendlincourt,Ajoie
,"47.45224,6.6901",,FR,,,,,3024243.0,Colombier-Fontaine,Doubs
,"47.452339,7.09532",,CH,,,,,7285522.0,Coeuve,Ajoie
,"47.452492,8.7485",,CH,,,,,7286233.0,Kyburg,Effretikon
,"47.45253,9.63741",,CH,,,,,2658816.0,Sankt Margrethen,St.Gallen-Rorschach
,"47.452549,8.59464",,CH,,,,,6291248.0,Kloten / Hostrass,Effretikon
,"47.452599,8.0533",,CH,,,,,2661034.0,Densbüren,Frick-Leibstadt
,"47.452709,7.5233",,CH,,,,,7285267.0,Blauen,Laufental
,"47.452888,7.09794",,CH,,,,,2661152.0,Coeuve,Ajoie
,"47.453049,9.11839",,CH,,,,,2660378.0,Henau,Fürstenland
,"47.453289,8.46091",,CH,,,,,6291664.0,Sonnhalde,Limmattal
,"47.4533,9.62598",,CH,,,,,7287243.0,St. Margrethen,St.Gallen-Rorschach
,"47.45335,8.81412",,CH,,,,,6295210.0,Weidli,Effretikon
,"47.453819,8.16869",,CH,,,,,7287085.0,Schinznach-Bad,Aarau-Lenzburg
,"47.453991,8.58306",,CH,,,,,6291246.0,Kloten / Horainli,Effretikon
,"47.454239,8.59066",,CH,,,,,6291247.0,Kloten / Geissberg,Effretikon
,"47.454311,8.13894",,CH,,,,,7287086.0,Schinznach-Dorf,Aarau-Lenzburg
,"47.454311,8.63477",,CH,,,,,6291286.0,Birchwil,Effretikon
,"47.45443,7.6396",,CH,,,,,7286094.0,Hochwald,Basel
,"47.454529,9.0021",,CH,,,,,7287177.0,Sirnach,Turbenthal-Sirnach
,"47.454769,8.25648",,CH,,,,,7285254.0,Birmenstorf,Limmattal
,"47.455059,8.28474",,CH,,,,,2661043.0,Dättwil,Limmattal
,"47.4566,8.30059",,CH,,,,,6458813.0,Bezirk Baden,Limmattal
,"47.456711,7.80708",,CH,,,,,2657899.0,Zunzgen,Oberes Baselbiet
,"47.456921,7.85848",,CH,,,,,7285897.0,Gelterkinden,Oberes Baselbiet
,"47.457241,7.04825",,CH,,,,,2661091.0,Courtemaîche,Ajoie
,"47.457241,7.58029",,CH,,,,,7286791.0,Pfeffingen,Laufental
,"47.457481,8.77413",,CH,,,,,6295186.0,Kollbrunn / Kollbrunn (Dorfkern),Effretikon
,"47.457489,8.64917",,CH,,,,,7286668.0,Nürensdorf,Effretikon
,"47.457748,8.555775",,CH,,,,,6615395.0,-,Zurzach-Bülach
,"47.457932,8.78295",,CH,,,,,2660121.0,Kollbrunn,Effretikon
,"47.458012,8.58528",,CH,,,,,7286210.0,Kloten,Effretikon
,"47.458111,7.99965",,CH,,,,,2657959.0,Wölflinswil,Frick-Leibstadt
,"47.458279,8.96284",,CH,,,,,7285770.0,Eschlikon,Turbenthal-Sirnach
,"47.458302,7.6418",,CH,,,,,2660329.0,Hochwald,Basel
,"47.459339,9.6405",,AT,,,,,2775950.0,Höchst,Bregenz
,"47.459469,7.71729",,CH,,,,,2658635.0,Seltisberg,Basel
,"47.459549,9.3952",,CH,,,,,2660102.0,Kronbühl,Amriswil
,"47.459839,7.58975",,CH,,,,,2659215.0,Pfeffingen,Laufental
,"47.459888,6.85535",,FR,,,,,2975204.0,Seloncourt,Doubs
,"47.460499,9.79324",,AT,,,,,7872654.0,Bildstein,Bregenz
,"47.460529,8.39141",,CH,,,,,2659269.0,Otelfingen,Limmattal
,"47.461449,8.18595",,CH,,,,,7286017.0,Habsburg,Aarau-Lenzburg
,"47.461449,8.20726",,CH,,,,,7286037.0,Hausen,Aarau-Lenzburg
,"47.461521,8.24816",,CH,,,,,2661495.0,Birmenstorf,Limmattal
,"47.461521,9.04552",,CH,,,,,2657996.0,Wil,Fürstenland
,"47.461788,9.21506",,CH,,,,,7286636.0,Niederbüren,Fürstenland
,"47.462219,8.99763",,CH,,,,,2658575.0,Sirnach,Turbenthal-Sirnach
,"47.462261,9.05241",,CH,,,,,7287586.0,Wil (SG),Fürstenland
,"47.46228,8.18503",,CH,,,,,2660429.0,Habsburg,Aarau-Lenzburg
,"47.46249,8.0004",,CH,,,,,7287606.0,Wölflinswil,Frick-Leibstadt
,"47.463081,9.37761",,CH,,,,,2657968.0,Wittenbach,Amriswil
,"47.463421,9.39052",,CH,,,,,6458770.0,Wahlkreis St. Gallen,Amriswil
,"47.463612,8.96381",,CH,,,,,2660857.0,Eschlikon,Turbenthal-Sirnach
,"47.463879,6.83168",,FR,,,,,2971030.0,Valentigney,Doubs
,"47.463959,8.20988",,CH,,,,,6956026.0,Hausen,Aarau-Lenzburg
,"47.463982,7.55787",,CH,,,,,6458904.0,Bezirk Dorneck,Basel
,"47.464081,7.80888",,CH,,,,,2658572.0,Sissach,Oberes Baselbiet
,"47.464169,9.30296",,CH,,,,,7287522.0,Waldkirch,St.Gallen-Rorschach
,"47.464401,8.39001",,CH,,,,,7286762.0,Otelfingen,Limmattal
,"47.46447,8.84682",,CH,,,,,2659352.0,Oberschlatt,Effretikon
,"47.464722,9.75131",,AT,,,,,7872672.0,Wolfurt,Bregenz
,"47.464821,7.78478",,CH,,,,,7286154.0,Itingen,Oberes Baselbiet
,"47.46497,7.85174",,CH,,,,,2660656.0,Gelterkinden,Oberes Baselbiet
,"47.465012,8.51291",,CH,,,,,6291582.0,Rietrain,Zurzach-Bülach
,"47.46513,8.28964",,CH,,,,,7285134.0,Baden,Limmattal
,"47.465191,8.38603",,CH,,,,,6291642.0,Otelfingen / Oberdorf,Limmattal
,"47.465469,9.20568",,CH,,,,,2659468.0,Niederbüren,Fürstenland
,"47.465839,8.58145",,CH,,,,,6291243.0,Kloten / Freienberg (Chanzler-Chlini Chaseren),Zurzach-Bülach
,"47.465881,8.67017",,CH,,,,,6294709.0,Buechmes,Effretikon
,"47.466301,9.59028",,CH,,,,,2659062.0,Rheineck,St.Gallen-Rorschach
,"47.466339,7.46574",,CH,,,,,2659669.0,Metzerlen,Basel
,"47.466358,7.861",,CH,,,,,2659286.0,Ormalingen,Oberes Baselbiet
,"47.466469,9.44246",,CH,,,,,6458838.0,Wahlkreis Rorschach,St.Gallen-Rorschach
,"47.46648,8.75587",,CH,,,,,6293943.0,Mühlau,Effretikon
,"47.466511,7.78502",,CH,,,,,6255069.0,Itingen,Oberes Baselbiet
,"47.466648,9.37954",,CH,,,,,7287596.0,Wittenbach,Amriswil
,"47.466671,6.76667",,FR,,,,,6430064.0,Voujeaucourt,Doubs
,"47.466671,6.83333",,FR,,,,,6430023.0,Valentigney,Doubs
,"47.466671,6.86667",,FR,,,,,6429991.0,Seloncourt,Doubs
,"47.466671,7.86667",,CH,,,,,2660379.0,Hemmiken,Oberes Baselbiet
,"47.466671,9.28333",,CH,,,,,2660402.0,Hauptwil,St.Gallen-Rorschach
,"47.466671,9.58333",,CH,,,,,2661592.0,Buriet,St.Gallen-Rorschach
,"47.466671,9.6",,AT,,,,,2778996.0,Gaißau,Bregenz
,"47.466671,9.75",,AT,,,,,2760894.0,Wolfurt,Bregenz
,"47.466801,8.34121",,CH,,,,,7287562.0,Wettingen,Limmattal
,"47.467079,8.08644",,CH,,,,,7669824.0,Oberzeihen,Frick-Leibstadt
,"47.467579,9.42615",,CH,,,,,7286561.0,Mörschwil,Amriswil
,"47.467609,9.71466",,AT,,,,,7872663.0,Lauterach,Bregenz
,"47.46854,8.51039",,CH,,,,,6291627.0,Hasliberg,Zurzach-Bülach
,"47.46859,9.28605",,CH,,,,,2658067.0,Waldkirch,St.Gallen-Rorschach
,"47.46867,9.42178",,CH,,,,,2659579.0,Mörschwil,Amriswil
,"47.468819,8.49032",,CH,,,,,7286641.0,Niederhasli,Zurzach-Bülach
,"47.470051,9.5834",,CH,,,,,7286891.0,Rheineck,St.Gallen-Rorschach
,"47.470501,8.31636",,CH,,,,,2658011.0,Wettingen,Limmattal
,"47.470509,7.04245",,CH,,,,,7285163.0,Basse-Allaine,Ajoie
,"47.470539,8.09306",,CH,,,,,7287626.0,Zeihen,Frick-Leibstadt
,"47.470558,7.76555",,CH,,,,,7286284.0,Lausen,Oberes Baselbiet
,"47.470669,8.82705",,CH,,,,,7287090.0,Schlatt (ZH),Pfungen-Hettlingen
,"47.470982,8.15975",,CH,,,,,2658118.0,Villnachern,Aarau-Lenzburg
,"47.471039,7.5973",,CH,,,,,2661852.0,Aesch,Basel
,"47.47126,9.10217",,CH,,,,,7287653.0,Zuzwil (SG),Fürstenland
,"47.47139,7.7603",,CH,,,,,2659993.0,Lausen,Oberes Baselbiet
,"47.471432,8.51289",,CH,,,,,6291621.0,Oberglatt / Bahnhofquartier,Zurzach-Bülach
,"47.471809,8.45631",,CH,,,,,6458865.0,Bezirk Dielsdorf,Zurzach-Bülach
,"47.471859,8.58451",,CH,,,,,6291256.0,Egetswil,Zurzach-Bülach
,"47.47216,7.50826",,CH,,,,,7286097.0,Hofstetten-Flüh,Basel
,"47.472198,7.80769",,CH,,,,,7287180.0,Sissach,Oberes Baselbiet
,"47.472519,8.16253",,CH,,,,,7287480.0,Villnachern,Aarau-Lenzburg
,"47.473179,8.67569",,CH,,,,,2661362.0,Brütten,Pfungen-Hettlingen
,"47.473331,8.30592",,CH,,,,,2661646.0,Baden,Limmattal
,"47.47364,9.46787",,CH,,,,,7285934.0,Goldach,St.Gallen-Rorschach
,"47.473949,7.58539",,CH,,,,,7285027.0,Aesch (BL),Basel
,"47.474491,7.54595",,CH,,,,,7285780.0,Ettingen,Basel
,"47.474522,9.11196",,CH,,,,,2657889.0,Zuzwil,Amriswil
,"47.474819,8.6724",,CH,,,,,7285359.0,Brütten,Pfungen-Hettlingen
,"47.474869,9.18543",,CH,,,,,2659462.0,Niederhelfenschwil,Fürstenland
,"47.475109,9.46846",,CH,,,,,2660575.0,Goldach,St.Gallen-Rorschach
,"47.475128,6.77431",,FR,,,,,2967641.0,Voujeaucourt,Doubs
,"47.475651,9.49489",,CH,,,,,7286950.0,Rorschach,St.Gallen-Rorschach
,"47.475761,8.51896",,CH,,,,,2659385.0,Oberglatt,Zurzach-Bülach
,"47.47588,8.2221",,CH,,,,,7287589.0,Windisch,Limmattal
,"47.475899,7.15682",,CH,,,,,7285289.0,Bonfol,Ajoie
,"47.47596,8.51929",,CH,,,,,6291619.0,Oberglatt / Oberglatt (Dorfkern),Zurzach-Bülach
,"47.476269,9.15042",,CH,,,,,7669715.0,Lenggenwil,Fürstenland
,"47.47646,8.76996",,CH,,,,,6295531.0,Seen (Kreis 3),Effretikon
,"47.476471,8.45446",,CH,,,,,7285643.0,Dielsdorf,Zurzach-Bülach
,"47.476528,8.55637",,CH,,,,,6291436.0,Hagenbuechen,Zurzach-Bülach
,"47.476551,7.62427",,CH,,,,,7285671.0,Dornach,Basel
,"47.476719,7.51585",,CH,,,,,2660325.0,Hofstetten,Basel
,"47.477089,7.96607",,CH,,,,,7287599.0,Wittnau,Frick-Leibstadt
,"47.477188,8.99677",,CH,,,,,2659550.0,Münchwilen,Turbenthal-Sirnach
,"47.477348,7.15144",,CH,,,,,2661451.0,Bonfol,Ajoie
,"47.47776,8.17798",,CH,,,,,6458826.0,Bezirk Brugg,Aarau-Lenzburg
,"47.477779,8.50646",,CH,,,,,6291625.0,Hofstetten,Zurzach-Bülach
,"47.478001,9.4903",,CH,,,,,2658969.0,Rorschach,St.Gallen-Rorschach
,"47.478119,8.42878",,CH,,,,,7286869.0,Regensberg,Zurzach-Bülach
,"47.478352,9.03454",,CH,,,,,2661380.0,Bronschhofen,Turbenthal-Sirnach
,"47.478352,9.55678",,CH,,,,,7287296.0,Thal,St.Gallen-Rorschach
,"47.478378,9.16564",,CH,,,,,7286642.0,Niederhelfenschwil,Fürstenland
,"47.478432,6.89728",,FR,,,,,3021705.0,Dasle,Doubs
,"47.478451,8.52403",,CH,,,,,7286690.0,Oberglatt,Zurzach-Bülach
,"47.478901,8.70215",,CH,,,,,2658344.0,Töss (Kreis 4),Effretikon
,"47.478989,8.21842",,CH,,,,,2657976.0,Windisch,Aarau-Lenzburg
,"47.479031,8.90078",,CH,,,,,7669565.0,Ettenhausen,Turbenthal-Sirnach
,"47.479328,9.66278",,AT,,,,,2779082.0,Fußach,Bregenz
ZH,"47.479611,8.535961",,,,,,,,Zürich / Kloten,Zurzach-Bülach
TG,"47.479892,8.904928",,,,,,,,Aadorf / Tänikon,Turbenthal-Sirnach
,"47.480122,8.48576",,CH,,,,,6291558.0,Niederhasli,Zurzach-Bülach
,"47.480381,7.61644",,CH,,,,,2660989.0,Dornach,Basel
,"47.480511,8.24758",,CH,,,,,7285895.0,Gebenstorf,Limmattal
,"47.480679,8.12546",,CH,,,,,7285886.0,Gallenkirch,Frick-Leibstadt
,"47.480961,8.20869",,CH,,,,,2661374.0,Brugg,Aarau-Lenzburg
,"47.480999,8.76249",,CH,,,,,6295133.0,Seen (Kreis 3) / Ganzenbühl,Pfungen-Hettlingen
,"47.481098,7.03054",,CH,,,,,2661339.0,Buix,Ajoie
,"47.481239,7.72714",,CH,,,,,6458854.0,Bezirk Liestal,Basel
,"47.481339,9.04941",,CH,,,,,7285345.0,Bronschhofen,Turbenthal-Sirnach
,"47.48135,8.69855",,CH,,,,,6295138.0,Töss (Kreis 4) / Vorder-Dättnau,Pfungen-Hettlingen
,"47.481361,8.23949",,CH,,,,,2660659.0,Gebenstorf,Limmattal
,"47.481392,7.97577",,CH,,,,,2657967.0,Wittnau,Frick-Leibstadt
,"47.481461,8.4585",,CH,,,,,2661024.0,Dielsdorf,Zurzach-Bülach
,"47.481461,8.99239",,CH,,,,,7286587.0,Münchwilen (TG),Turbenthal-Sirnach
,"47.48167,8.43322",,CH,,,,,6291654.0,Staldern / Pünt,Zurzach-Bülach
ZH,"47.481933,8.397222",,,,,,,,Lägern,Zurzach-Bülach
,"47.482052,8.19547",,CH,,,,,6697287.0,Altenburg (Brugg),Aarau-Lenzburg
,"47.482052,8.77289",,CH,,,,,6295135.0,Seen (Kreis 3) / Oberseen,Pfungen-Hettlingen
,"47.482121,9.62244",,AT,,,,,7872659.0,Höchst,Bregenz
,"47.482201,7.4576",,CH,,,,,2658998.0,Rodersdorf,Basel
,"47.48225,8.44507",,CH,,,,,6291657.0,Hirsmühle,Zurzach-Bülach
,"47.482681,7.54982",,CH,,,,,2660849.0,Ettingen,Basel
,"47.482868,9.76895",,AT,,,,,7872661.0,Kennelbach,Bregenz
,"47.483059,9.68306",,AT,,,,,2776874.0,Hard,Bregenz
,"47.483059,9.73306",,AT,,,,,2772827.0,Lauterach,Bregenz
,"47.483059,9.76667",,AT,,,,,2774534.0,Kennelbach,Bregenz
,"47.483059,9.93583",,AT,,,,,2773341.0,Krumbach,Bregenz
,"47.483269,6.85341",,FR,,,,,3036240.0,Audincourt,Doubs
,"47.4833,8.4",06669,CH,06669,,868.0,Europe/Zurich,,Laegern,Zurzach-Bülach
,"47.4833,8.5333",06670,CH,06670,LSZH,436.0,Europe/Zurich,,Zurich-Kloten,Zurzach-Bülach
,"47.4833,9.3833",06690,CH,06690,LSZR,398.0,Europe/Zurich,,Altenrhein-Flugplatz,Amriswil
,"47.48333,6.83333",,FR,,,,,6447821.0,Audincourt,Doubs
SG,"47.483631,9.56685",,,,,,,,Altenrhein,St.Gallen-Rorschach
,"47.483929,8.75586",,CH,,,,,6295131.0,Seen (Kreis 3) / Waldegg,Pfungen-Hettlingen
,"47.484459,8.76517",,CH,,,,,6295126.0,Seen (Kreis 3) / Büelwiesen,Pfungen-Hettlingen
,"47.48455,7.73446",,CH,,,,,2659891.0,Liestal,Basel
,"47.484558,7.44625",,CH,,,,,7286926.0,Rodersdorf,Basel
,"47.484741,9.58646",,AT,,,,,7872658.0,Gaißau,Bregenz
,"47.485279,6.73324",,FR,,,,,3034515.0,Bavans,Doubs
,"47.485409,7.72569",,CH,,,,,7286349.0,Liestal,Basel
,"47.485512,9.9184",,AT,,,,,7873735.0,Krumbach,Bregenz
,"47.486031,8.5584",,CH,,,,,7287590.0,Winkel,Zurzach-Bülach
,"47.48629,8.21102",,CH,,,,,7285348.0,Brugg,Aarau-Lenzburg
,"47.487,6.7905",LFSM0,FR,,LFSM,317.0,Europe/Paris,,Montbéliard-Courcelles / Montbeliard-Courcelles / Arbouans,Doubs
,"47.487049,8.74681",,CH,,,,,6295547.0,Mattenbach (Kreis 7),Pfungen-Hettlingen
,"47.487061,7.05658",,CH,,,,,2659607.0,Montignez,Ajoie
,"47.487141,8.31154",,CH,,,,,2660357.0,Hertenstein,Zurzach-Bülach
,"47.48727,8.7074",,CH,,,,,6295145.0,Töss (Kreis 4) / Eichliacker,Pfungen-Hettlingen
,"47.487461,8.29363",,CH,,,,,2659345.0,Obersiggenthal,Limmattal
,"47.487499,8.29652",,CH,,,,,2659344.0,Obersiggenthal,Limmattal
,"47.487801,8.25898",,CH,,,,,7287353.0,Turgi,Limmattal
,"47.487801,8.61828",,CH,,,,,2659396.0,Oberembrach,Pfungen-Hettlingen
,"47.487968,7.00757",,CH,,,,,7285287.0,Boncourt,Ajoie
,"47.488209,8.74938",,CH,,,,,6295185.0,Mattenbach (Kreis 7) / Endliker,Pfungen-Hettlingen
,"47.488289,8.63393",,CH,,,,,7286684.0,Oberembrach,Pfungen-Hettlingen
,"47.488609,6.7709",,FR,,,,,3034798.0,Bart,Doubs
,"47.488682,8.10286",,CH,,,,,2660945.0,Effingen,Frick-Leibstadt
,"47.488819,9.65103",,AT,,,,,7873732.0,Fußach,Bregenz
,"47.488949,9.00386",,CH,,,,,6458786.0,Bezirk Münchwilen,Turbenthal-Sirnach
,"47.489128,8.76034",,CH,,,,,6295121.0,Seen (Kreis 3) / Waser,Pfungen-Hettlingen
,"47.489899,6.92407",,FR,,,,,3034343.0,Beaucourt,Territoire de Belfort
,"47.490372,9.55216",,CH,,,,,2661775.0,Altenrhein,St.Gallen-Rorschach
,"47.49065,8.50048",,CH,,,,,6291546.0,Niederglatt / Niederglatt (Dorfkern),Zurzach-Bülach
,"47.490662,8.49987",,CH,,,,,6295528.0,Niederglatt,Zurzach-Bülach
,"47.491039,8.75258",,CH,,,,,6295184.0,Mattenbach (Kreis 7) / Gutschick,Pfungen-Hettlingen
,"47.491379,8.86454",,CH,,,,,7285719.0,Elgg,Pfungen-Hettlingen
,"47.491959,7.31937",,FR,,,,,3018659.0,Ferrette,Haut Rhin
,"47.492008,8.25412",,CH,,,,,2658288.0,Turgi,Limmattal
,"47.492039,8.90099",,CH,,,,,2661882.0,Aadorf,Turbenthal-Sirnach
,"47.492222,6.66561",,FR,,,,,2992683.0,Montenois,Doubs
,"47.492649,8.8668",,CH,,,,,6294764.0,Elgg / Städtchen und Umgebung,Pfungen-Hettlingen
,"47.492779,9.87972",,AT,,,,,2780832.0,Doren,Bregenz
,"47.49279,8.70223",,CH,,,,,6295143.0,Töss (Kreis 4) / Schlosstal,Pfungen-Hettlingen
,"47.492889,7.99623",,CH,,,,,7285919.0,Gipf-Oberfrick,Frick-Leibstadt
,"47.493099,8.49879",,CH,,,,,7286639.0,Niederglatt,Zurzach-Bülach
,"47.49316,8.91017",,CH,,,,,7285012.0,Aadorf,Turbenthal-Sirnach
,"47.49329,8.95762",,CH,,,,,7287544.0,Wängi,Turbenthal-Sirnach
,"47.493401,8.71512",,CH,,,,,6295080.0,Stadt Winterthur (Kreis 1) / Tössfeld,Pfungen-Hettlingen
,"47.493889,7.93121",,CH,,,,,7287552.0,Wegenstetten,Rheinfelden
,"47.494091,8.72334",,CH,,,,,6295079.0,Stadt Winterthur (Kreis 1) / Heiligberg,Pfungen-Hettlingen
,"47.494099,9.68061",,AT,,,,,7873733.0,Hard,Bregenz
,"47.494122,7.61979",,CH,,,,,2661719.0,Arlesheim,Basel
,"47.49419,8.73948",,CH,,,,,6295183.0,Mattenbach (Kreis 7) / Deutweg,Pfungen-Hettlingen
,"47.494221,9.34247",,CH,,,,,2660425.0,Häggenschwil,Amriswil
,"47.494251,9.46246",,CH,,,,,2660303.0,Horn,Amriswil
,"47.494308,9.87735",,AT,,,,,7872657.0,Doren,Bregenz
,"47.494331,8.34679",,CH,,,,,7285711.0,Ehrendingen,Zurzach-Bülach
,"47.494438,9.34095",,CH,,,,,7286023.0,Häggenschwil,Amriswil
,"47.494652,6.83169",,FR,,,,,3019248.0,Exincourt,Doubs
,"47.494942,8.71954",,CH,,,,,6295520.0,Stadt Winterthur (Kreis 1),Pfungen-Hettlingen
,"47.495209,6.85442",,FR,,,,,2973551.0,Taillecourt,Doubs
,"47.49522,7.48426",,FR,,,,,2998697.0,Leymen,Haut Rhin
,"47.495281,8.08333",,CH,,,,,2661424.0,Bözen,Frick-Leibstadt
,"47.495441,7.6283",,CH,,,,,7285096.0,Arlesheim,Basel
,"47.495602,7.01423",,CH,,,,,2661452.0,Boncourt,Ajoie
,"47.49675,8.73417",,CH,,,,,7287592.0,Winterthur,Pfungen-Hettlingen
,"47.497059,8.56764",,CH,,,,,6458867.0,Bezirk Bülach,Zurzach-Bülach
,"47.497101,8.45216",,CH,,,,,6295515.0,Steinmaur,Zurzach-Bülach
,"47.49715,8.86523",,CH,,,,,2660920.0,Elgg,Pfungen-Hettlingen
,"47.4975,9.2347",06678,CH,06678,,470.0,Europe/Zurich,,Bischofszell / Sittertal,St.Gallen-Rorschach
,"47.497509,7.55914",,CH,,,,,7287301.0,Therwil,Basel
,"47.497608,8.95356",,CH,,,,,2658051.0,Wängi,Turbenthal-Sirnach
,"47.497639,8.71272",,CH,,,,,6295081.0,Stadt Winterthur (Kreis 1) / Brühlberg,Pfungen-Hettlingen
,"47.497711,8.44334",,CH,,,,,7287234.0,Steinmaur,Zurzach-Bülach
,"47.49794,7.93159",,CH,,,,,2658039.0,Wegenstetten,Rheinfelden
,"47.49873,8.69897",,CH,,,,,6295166.0,Wülflingen (Kreis 6) / Oberfeld,Pfungen-Hettlingen
,"47.499271,8.796",,CH,,,,,2659095.0,Elsau-Räterschen / Räterschen,Pfungen-Hettlingen
,"47.499439,6.79505",,FR,,,,,3037277.0,Arbouans,Doubs
,"47.499512,8.72872",,CH,,,,,6295077.0,Stadt Winterthur (Kreis 1) / Altstadt,Pfungen-Hettlingen
