id_openweathermap,name,country,"Location Lat,Lon",region,city
3037096,Arenthon,FR,"46.10466,6.33149",Auvergne-Rhône-Alpes,Arenthon
3037218,Archamps,FR,"46.136509,6.13287",Auvergne-Rhône-Alpes,Archamps
3037221,Arcey,FR,"47.522579,6.66222",Bourgogne-Franche-Comté,Arcey
3037277,Arbouans,FR,"47.499439,6.79505",Bourgogne-Franche-Comté,Montbéliard
3037303,Arbent,FR,"46.29221,5.6789",Auvergne-Rhône-Alpes,Arbent
3037345,Arâches-la-Frasse,FR,"46.042969,6.63145",Auvergne-Rhône-Alpes,Arâches-la-Frasse
3037457,Anthy-sur-Léman,FR,"46.355339,6.42735",Auvergne-Rhône-Alpes,Anthy-sur-Léman
3037470,Anteuil,FR,"47.387611,6.56142",Bourgogne-Franche-Comté,Anteuil
3037538,Annemasse,FR,"46.194389,6.23775",Auvergne-Rhône-Alpes,Annemasse
3037736,Andelnans,FR,"47.60223,6.8672",Bourgogne-Franche-Comté,Andelnans
3037971,Amancy,FR,"46.07449,6.32973",Auvergne-Rhône-Alpes,Amancy
3038011,Arrondissement d'Altkirch,FR,"47.583328,7.16667",Grand Est,Hindlingen
3038012,Altkirch,FR,"47.616669,7.25",Grand Est,Altkirch
3038080,Allonzier-la-Caille,FR,"46.003521,6.11776",Auvergne-Rhône-Alpes,Allonzier-la-Caille
3038099,Allinges,FR,"46.336578,6.46363",Auvergne-Rhône-Alpes,Allinges
3038745,Abondance,FR,"46.280312,6.72026",Auvergne-Rhône-Alpes,Abondance
3163992,Vogogna,IT,"46.00898,8.29302",Piemonte,Vogogna
3164066,Vione,IT,"46.248402,10.44716",Lombardia,Vione
3164227,Villa Guardia,IT,"45.776482,9.02664",Lombardia,Villa Guardia
3164253,Villadossola,IT,"46.073181,8.26742",Piemonte,Villadossola
3164256,Villa,IT,"46.203899,10.13385",Lombardia,Villa di Tirano
3164260,Villa di Chiavenna,IT,"46.3307,9.48114",Lombardia,Villa di Chiavenna
3164373,Viggiù,IT,"45.871681,8.91043",Lombardia,Viggiu'
3164457,Vezza d'Oglio,IT,"46.237999,10.39706",Lombardia,Vezza d'Oglio
3164506,Vertemate Con Minoprio,IT,"45.72438,9.07294",Lombardia,Vertemate Con Minoprio
3164519,Verres,IT,"45.666561,7.68911",Valle d'Aosta,Verrès
3164548,Vergiate,IT,"45.722172,8.69613",Lombardia,Vergiate
3164566,Verceia,IT,"46.198689,9.45474",Lombardia,Verceia
3164567,Provincia Verbano-Cusio-Ossola,IT,"45.933331,8.55",Piemonte,Pallanza
3164608,Venegono Superiore,IT,"45.754181,8.89674",Lombardia,Venegono Superiore
3164609,Venegono Inferiore,IT,"45.736881,8.89694",Lombardia,Venegono Inferiore
3164642,Veleso,IT,"45.908379,9.18214",Lombardia,Veleso
3164657,Vedano Olona,IT,"45.775982,8.88584",Lombardia,Vedano Olona
3164684,Varzo,IT,"46.20668,8.25241",Piemonte,Varzo
3164697,Provincia di Varese,IT,"45.799999,8.8",Lombardy,Unknown
3164699,Varese,IT,"45.829079,8.82193",Lombardia,Varese
3164701,Varenna,IT,"46.01088,9.28364",Lombardia,Varenna
3164769,Valpelline,IT,"45.82486,7.3255",Valle d'Aosta,Valpelline
3164854,Valdidentro,IT,"46.48333,10.28333",Lombardy,Unknown
3164857,Regione Autonoma Valle d'Aosta,IT,"45.75,7.25",Aosta Valley,Unknown
3164911,Valganna,IT,"45.902279,8.82333",Lombardia,Ganna
3164912,San Nicolò,IT,"46.46299,10.40998",Lombardia,Sant'Antonio
3165063,Uggiate Trevano,IT,"45.82338,8.95964",Lombardia,Uggiate Trevano
3165124,Tubre,IT,"46.645611,10.46415",Trentino-Alto Adige,Tubre
3165134,Tronzano Lago Maggiore,IT,"46.090279,8.73432",Lombardia,Tronzano Lago Maggiore
3165252,Tremezzo,IT,"45.983479,9.21854",Lombardia,Tremezzo
3165254,Tremenico,IT,"46.076488,9.36614",Lombardia,Tremenico
3165296,Travedona Monate,IT,"45.804272,8.67143",Lombardia,Travedona Monate
3165319,Traona,IT,"46.150188,9.53224",Lombardia,Traona
3165340,Tradate,IT,"45.710972,8.90764",Lombardia,Tradate
3165447,Torre di Santa Maria,IT,"46.233601,9.85155",Lombardia,Torre di Santa Maria
3165498,Torno,IT,"45.854881,9.11584",Lombardia,Torno
3165526,Torgnon,IT,"45.80616,7.5698",Valle d'Aosta,Mongnod
3165647,Tirano,IT,"46.215401,10.16786",Lombardia,Tirano
3165772,Ternate,IT,"45.78167,8.69233",Lombardia,Ternate
3165848,Teglio,IT,"46.172798,10.06475",Lombardia,Teglio
3165975,Taino,IT,"45.762489,8.61654",Lombardia,Taino
3165996,Taceno,IT,"46.02449,9.36394",Lombardia,Taceno
3166032,Sumirago,IT,"45.737671,8.78163",Lombardia,Sumirago
3166045,Sueglio,IT,"46.085789,9.33374",Lombardia,Sueglio
3166101,Stresa,IT,"45.88348,8.53182",Piemonte,Stresa
3166166,Stelvio,IT,"46.598011,10.54526",Trentino-Alto Adige,Stilfs
3166355,Sormano,IT,"45.877781,9.24874",Lombardia,Sormano
3166396,Provincia di Sondrio,IT,"46.166672,10.05",Lombardy,Unknown
3166397,Sondrio,IT,"46.168999,9.86915",Lombardia,Sondrio
3166398,Sondalo,IT,"46.330101,10.32476",Lombardia,Sondalo
3166409,Somma Lombardo,IT,"45.682968,8.70873",Lombardia,Somma Lombardo
3166439,Solbiate Olona,IT,"45.65147,8.88534",Lombardia,Solbiate Olona
3166440,Solbiate Arno,IT,"45.72197,8.81433",Lombardia,Solbiate Arno
3166474,Sluderno,IT,"46.664509,10.58496",Trentino-Alto Adige,Sluderno
3166537,Silandro,IT,"46.628422,10.77116",Trentino-Alto Adige,Schlanders
3166574,Seveso,IT,"45.66013,9.16028",Lombardia,Meda
3166604,Sesto Calende,IT,"45.726082,8.63397",Lombardia,Sesto Calende
3166937,Gazzada Schianno,IT,"45.778881,8.82893",Lombardia,Gazzada Schianno
3167528,Santa Maria Maggiore,IT,"46.135078,8.46232",Piemonte,Santa Maria Maggiore
3167922,San Nicolas,IT,"45.716671,7.16667",Valle d'Aosta,Fossaz
3168400,San Fedele Superiore,IT,"45.966671,9.06667",Lombardia,San Fedele Intelvi
3168599,Samarate,IT,"45.62537,8.78344",Lombardia,Samarate
3168712,Saint-Vincent,IT,"45.751259,7.64861",Valle d'Aosta,Saint-Vincent
3168714,Saint-Pierre,IT,"45.709759,7.2273",Valle d'Aosta,Saint-Pierre
3168715,Saint-Oyen,IT,"45.82476,7.2156",Valle d'Aosta,Saint-Oyen
3168868,Rovello Porro,IT,"45.655071,9.04044",Lombardia,Rovello Porro
3168870,Rovellasca,IT,"45.664471,9.05114",Lombardia,Rovellasca
3169075,La Cretaz-Roisan,IT,"45.783958,7.3131",Valle d'Aosta,La Cretaz-roisan
3169084,Rogolo,IT,"46.136089,9.48434",Lombardia,Rogolo
3169365,Rimasco,IT,"45.85907,8.06282",Piemonte,Rimasco
3169366,Rima,IT,"45.885971,7.99901",Piemonte,Rima
3169454,Rezzago,IT,"45.866779,9.24974",Lombardia,Rezzago
3169549,Re,IT,"46.131882,8.54792",Piemonte,Re
3169612,Ranco,IT,"45.797329,8.57105",Lombardia,Ranco
3169614,Rancio Valcuvia,IT,"45.91568,8.77273",Lombardia,Rancio Valcuvia
3169712,Quart,IT,"45.740959,7.4152",Valle d'Aosta,Villefranche
3169746,Pusiano,IT,"45.813881,9.28184",Lombardia,Pusiano
3169851,Prè Saint Didier,IT,"45.76416,6.98579",Valle d'Aosta,Pré-Saint-Didier
3169859,Premosello-Chiovenda,IT,"46.004181,8.32892",Piemonte,Premosello-chiovenda
3169861,Premeno,IT,"45.97908,8.59782",Piemonte,Premeno
3169863,Premana,IT,"46.052448,9.42129",Lombardia,Premana
3169914,Prato Allo Stelvio,IT,"46.619011,10.59136",Trentino-Alto Adige,Prad am Stilfserjoch
3169939,Prata Camportaccio,IT,"46.30719,9.39524",Lombardia,Prata Camportaccio
3170039,Postalesio,IT,"46.174091,9.77545",Lombardia,Postalesio
3170068,Porto Valtravaglia,IT,"45.96088,8.68109",Lombardia,Porto Valtravaglia
3170103,Porto Ceresio,IT,"45.902679,8.89923",Lombardia,Porto Ceresio
3170141,Porlezza,IT,"46.03714,9.12921",Lombardia,Porlezza
3170213,Lavena Ponte Tresa,IT,"45.95908,8.86533",Lombardia,Lavena Ponte Tresa
3170253,Ponte Lambro,IT,"45.82658,9.22544",Lombardia,Ponte Lambro
3170374,Pollein,IT,"45.727261,7.3522",Valle d'Aosta,Pollein
3170418,Pognana Lario,IT,"45.878479,9.15794",Lombardia,Pognana Lario
3170425,Poggiridenti Alto,IT,"46.174801,9.92605",Lombardia,Poggiridenti
3170603,Piuro,IT,"46.3298,9.42064",Lombardia,Prosto
3170713,Pigra,IT,"45.95668,9.12604",Lombardia,Pigra
3170726,Pieve Vergonte,IT,"46.012981,8.26082",Piemonte,Pieve Vergonte
3170840,Piedimulera,IT,"46.024078,8.25897",Piemonte,Piedimulera
3170916,Piateda Centro,IT,"46.159599,9.93495",Lombardia,Piateda
3170925,Piantedo,IT,"46.13419,9.42934",Lombardia,Piantedo
3171300,Peio,IT,"46.362911,10.67296",Trentino-Alto Adige,Peio
3171353,Peccia,IT,"45.799999,7.9",Piedmont,Unknown
3171590,Pallanzeno,IT,"46.042019,8.25949",Piemonte,Pallanzeno
3171675,Pagnona,IT,"46.059689,9.40274",Lombardia,Pagnona
3171763,Oyace,IT,"45.851158,7.383",Valle d'Aosta,Oyace
3171912,Orsenigo,IT,"45.777382,9.18174",Lombardia,Orsenigo
3172032,Oltrona di San Mamette,IT,"45.755981,8.97794",Lombardia,Oltrona di San Mamette
3172050,Vassena,IT,"45.930981,9.28384",Lombardia,Vassena
3172065,Olgiate Olona,IT,"45.637058,8.88147",Lombardia,Olgiate Olona
3172067,Olgiate Comasco,IT,"45.785381,8.96764",Lombardia,Olgiate Comasco
3172185,Novate Mezzola,IT,"46.221588,9.44984",Lombardia,Novate Mezzola
3172414,Musso,IT,"46.111191,9.27464",Lombardia,Musso
3172495,Mozzate,IT,"45.672169,8.95524",Lombardia,Mozzate
3172585,Mornago,IT,"45.74577,8.75123",Lombardia,Mornago
3172600,Morgex,IT,"45.756962,7.037",Valle d'Aosta,Morgex
3172617,Morbegno,IT,"46.13829,9.57004",Lombardia,Morbegno
3172658,Montjovet,IT,"45.707958,7.67411",Valle d'Aosta,Montjovet
3172975,Montechiaro,IT,"46.633331,10.56667",Trentino-Alto Adige,Unknown
3173134,Monno,IT,"46.2127,10.33976",Lombardia,Monno
3173205,Molteno,IT,"45.78038,9.30744",Lombardia,Molteno
3173212,Mollia,IT,"45.816669,8.03032",Piemonte,Riva Valdobbia
3173351,Misinto,IT,"45.66238,9.08394",Lombardia,Misinto
3173471,Miazzina,IT,"45.976379,8.52222",Piemonte,Miazzina
3173534,Mese,IT,"46.3036,9.37769",Lombardia,San Vittore
3173548,Mergozzo,IT,"45.961281,8.44952",Piemonte,Mergozzo
3173573,Mercallo,IT,"45.750069,8.67133",Lombardia,Mercallo
3173598,Menaggio,IT,"46.020748,9.23907",Lombardia,Menaggio
3173607,Mello,IT,"46.155289,9.54724",Lombardia,Mello
3173671,Meda,IT,"45.65818,9.15974",Lombardia,Meda
3173678,Mazzo di Valtellina,IT,"46.258598,10.25666",Lombardia,Mazzo di Valtellina
3173787,Maslianico,IT,"45.84388,9.04754",Lombardia,Maslianico
3173801,Masera,IT,"46.13998,8.32342",Piemonte,Masera
3173818,Marzio,IT,"45.938179,8.85813",Lombardia,Marzio
3173888,Marnate,IT,"45.625771,8.91014",Lombardia,Marnate
3173949,Mariano Comense,IT,"45.692081,9.17974",Lombardia,Mariano Comense
3174107,Mandello del Lario,IT,"45.919182,9.31934",Lombardia,Mandello del Lario
3174141,Malnate,IT,"45.790779,8.88193",Lombardia,Malnate
3174144,Malles Venosta,IT,"46.687908,10.54655",Trentino-Alto Adige,Malles Venosta
3174182,Malesco,IT,"46.126381,8.49982",Piemonte,Zornasco
3174356,Madesimo,IT,"46.4394,9.35953",Lombardia,Madesimo
3174366,Macugnaga,IT,"45.969292,7.96783",Piemonte,Staffa
3174411,Maccagno,IT,"46.043571,8.73413",Lombardia,Maccagno con Pino e Veddasca
3174435,Lurate Caccivio,IT,"45.770679,8.99784",Lombardia,Lurate Caccivio
3174436,Lurate Caccivio,IT,"45.76667,9.0",Lombardia,Lurate Caccivio
3174438,Lurago Marinone,IT,"45.70578,8.98134",Lombardia,Lurago Marinone
3174439,Lurago d'Erba,IT,"45.751781,9.21974",Lombardia,Lurago D'erba
3174483,Luino,IT,"46.00185,8.74512",Lombardia,Luino
3174515,Montano Lucino,IT,"45.783779,9.04244",Lombardia,Lucino
3174609,Lonate Ceppino,IT,"45.704769,8.87874",Lombardia,Lonate Ceppino
3174621,Lomazzo,IT,"45.699181,9.03434",Lombardia,Lomazzo
3174644,Locate Varesino,IT,"45.691471,8.93154",Lombardia,Locate Varesino
3174662,Livo,IT,"46.168491,9.30414",Lombardia,Livo
3174664,Livigno,IT,"46.53471,10.13375",Lombardia,Livigno
3174737,Lierna,IT,"45.95948,9.30564",Lombardia,Lierna
3174776,Lezzeno,IT,"45.945179,9.18894",Lombardia,Lezzeno
3174847,Lesa,IT,"45.82066,8.55964",Piemonte,Lesa
3174888,Lentate sul Seveso,IT,"45.680679,9.11734",Lombardia,Lentate sul Seveso
3174893,Lenno,IT,"45.97298,9.19084",Lombardia,Lenno
3175003,Laveno,IT,"45.908878,8.62036",Lombardia,Unknown
3175004,Laveno,IT,"45.912762,8.61856",Lombardia,Unknown
3175062,La Thuile,IT,"45.713661,6.95099",Valle d'Aosta,La Thuile
3175093,La Salle,IT,"45.746262,7.074",Valle d'Aosta,La Salle
3175096,Lasa,IT,"46.616611,10.70016",Trentino-Alto Adige,Laas
3175152,Lanzo d'Intelvi,IT,"45.983879,9.02603",Lombardia,Lanzo D'intelvi
3175210,La Magdeleine,IT,"45.809959,7.61871",Valle d'Aosta,Brengon
3175262,Laglio,IT,"45.88768,9.14144",Lombardia,Laglio
3175403,Issogne,IT,"45.654961,7.68571",Valle d'Aosta,La Place
3175406,Ispra,IT,"45.8148,8.61294",Lombardia,Ispra
3175497,Inverigo,IT,"45.737179,9.21774",Lombardia,Inverigo
3175521,Induno Olona,IT,"45.84798,8.83663",Lombardia,Induno Olona
3175787,Grosotto,IT,"46.283001,10.25976",Lombardia,Grosotto
3175788,Grosio,IT,"46.297901,10.27426",Lombardia,Grosio
3175829,Griante,IT,"45.995281,9.23554",Lombardia,Griante
3175837,Gressoney-Saint-Jean,IT,"45.77507,7.82661",Valle d'Aosta,Gressoney-Saint-Jean
3175838,Gressoney-La-Trinitè,IT,"45.82967,7.82321",Valle d'Aosta,Tache
3175840,Gressan,IT,"45.720661,7.2869",Valle d'Aosta,Gressan
3175869,Gravedona-San Gregorio,IT,"46.146389,9.30094",Lombardia,Gravedona
3175936,Grandate,IT,"45.775181,9.05784",Lombardia,Grandate
3175984,Gorla Maggiore,IT,"45.665871,8.89204",Lombardia,Gorla Maggiore
3176000,Gordona,IT,"46.29229,9.36534",Lombardia,Gordona
3176012,Golasecca,IT,"45.69677,8.66613",Lombardia,Golasecca
3176031,Glorenza,IT,"46.670212,10.55486",Trentino-Alto Adige,Glorenza
3176041,Giussano,IT,"45.69408,9.21124",Lombardy,Giussano
3176116,Gignese,IT,"45.860668,8.50992",Piemonte,Gignese
3176170,Ghiffa,IT,"45.958179,8.61692",Piemonte,Ghiffa
3176199,Gera Lario,IT,"46.17099,9.36764",Lombardia,Gera Lario
3176233,Gemonio,IT,"45.87698,8.67703",Lombardia,Gemonio
3176261,Gavirate,IT,"45.84008,8.71983",Lombardia,Gavirate
3176287,Garzeno,IT,"46.13409,9.24964",Lombardia,Garzeno
3176328,Ganna,IT,"45.900002,8.81667",Lombardy,Unknown
3176331,Ganda,IT,"46.56551,10.78276",Trentino-Alto Adige,Meiern
3176391,Gallarate,IT,"45.660191,8.79164",Lombardia,Gallarate
3176464,Fusine,IT,"46.14949,9.74975",Lombardia,Fusine
3176741,Formazza,IT,"46.376888,8.42571",Piemonte,Ponte
3176976,Fino Mornasco,IT,"45.742882,9.04764",Lombardia,Fino Mornasco
3177098,Ferno,IT,"45.616169,8.75454",Lombardia,Ferno
3177239,Falmenta,IT,"46.07288,8.58122",Piedmont,Falmenta
3177279,Fagnano Olona-Bergoro,IT,"45.669769,8.85994",Lombardia,Fagnano Olona
3177304,Faedo Valtellino,IT,"46.153,9.90605",Lombardia,San Carlo
3177330,Etroubles,IT,"45.82056,7.2293",Valle d'Aosta,Étroubles
3177344,Esino Lario,IT,"45.99548,9.33534",Lombardia,Esino Lario
3177372,Erba,IT,"45.809582,9.23124",Lombardia,Erba
3177403,Emarese,IT,"45.72456,7.70181",Valle d'Aosta,Eresaz
3177448,Dumenza,IT,"46.018879,8.78753",Lombardia,Dumenza
3177466,Dubino,IT,"46.171791,9.43014",Lombardia,Nuova Olonio
3177469,Druogno,IT,"46.13488,8.43602",Piemonte,Druogno
3177510,Dorio,IT,"46.101688,9.32004",Lombardia,Dorio
3177526,Dongo,IT,"46.131592,9.28084",Lombardia,Dongo
3177532,Domodossola,IT,"46.116501,8.29313",Piemonte,Domodossola
3177540,Domaso,IT,"46.152889,9.33344",Lombardia,Domaso
3177572,Dizzasco-Biazzeno,IT,"45.943779,9.09974",Lombardia,Dizzasco
3177616,Dervio,IT,"46.075989,9.30464",Lombardia,Dervio
3177630,Delebio,IT,"46.136089,9.46064",Lombardia,Delebio
3177642,Dazio,IT,"46.161289,9.60064",Lombardia,Dazio
3177667,Cursolo-Orasso,IT,"46.099998,8.58333",Piedmont,Unknown
3177670,Curon Venosta,IT,"46.808319,10.54265",Trentino-Alto Adige,Curon Venosta
3177761,Crodo,IT,"46.210781,8.32061",Piemonte,Crodo
3177813,Crèves,IT,"46.099998,8.53333",Piedmont,Unknown
3177834,Crépin,IT,"45.883331,7.63333",Valle d'Aosta,Unknown
3177849,Craveggia,IT,"46.141579,8.48822",Piemonte,Craveggia
3177872,Courmayeur,IT,"45.793861,6.97139",Valle d'Aosta,Courmayeur
3177935,Corzes,IT,"46.633331,10.75",Trentino-Alto Adige,Unknown
3178227,Provincia di Como,IT,"45.98333,9.21667",Lombardia,Tremezzo
3178229,Como,IT,"45.809978,9.08744",Lombardia,Como
3178237,Comerio,IT,"45.843281,8.74363",Lombardia,Comerio
3178247,Comabbio,IT,"45.770969,8.67623",Lombardia,Comabbio
3178451,Colico Piano,IT,"46.132389,9.36984",Lombardia,Colico Piano
3178521,Cocquio,IT,"45.862881,8.68823",Lombardia,Cocquio-Trevisago
3178611,Cittiglio,IT,"45.89698,8.66013",Lombardia,Cittiglio
3178640,Cislago,IT,"45.658772,8.97194",Lombardia,Cislago
3178647,Cirimido,IT,"45.69978,9.01254",Lombardia,Cirimido
3178766,Chiuro,IT,"46.165001,9.98095",Lombardia,Chiuro
3178808,Chiesa in Valmalenco,IT,"46.265099,9.84865",Lombardia,Chiesa In Valmalenco
3178829,Chiavenna,IT,"46.32159,9.39864",Lombardia,Chiavenna
3178905,Chatillon,IT,"45.751659,7.61751",Valle d'Aosta,Châtillon
3178908,Charvensod,IT,"45.720058,7.325",Valle d'Aosta,Charvensod
3178911,Chanton,IT,"45.783329,7.05",Aosta Valley,Unknown
3178920,Champdepraz,IT,"45.685261,7.65681",Valle d'Aosta,Champdepraz
3178921,Chambave,IT,"45.744259,7.54931",Valle d'Aosta,Chambave
3179067,Cernobbio,IT,"45.84108,9.06704",Lombardia,Cernobbio
3179070,Cermenate,IT,"45.702881,9.08584",Lombardia,Cermenate
3179111,Cercino,IT,"46.158089,9.50814",Lombardia,Cercino
3179225,Cedrasco,IT,"46.149288,9.76705",Lombardia,Cedrasco
3179297,Cavaria Con Premezzo,IT,"45.693371,8.80143",Lombardia,Cavaria Con Premezzo
3179298,Cavargna,IT,"46.090092,9.11123",Lombardia,Cavargna
3179374,Castronno,IT,"45.74567,8.81283",Lombardia,Castronno
3179407,Castiglione Olona,IT,"45.753181,8.87454",Lombardia,Castiglione Olona
3179413,Castiglione d'Intelvi,IT,"45.955078,9.09064",Lombardia,Castiglione D'intelvi
3179468,Castelseprio,IT,"45.715969,8.86264",Lombardia,Castelseprio
3179595,Castello dell'Acqua,IT,"46.146,10.01355",Lombardia,Unknown
3179629,Castelletto Sopra Ticino,IT,"45.72002,8.63362",Piemonte,Castelletto sopra Ticino
3179802,Caspoggio,IT,"46.2635,9.86285",Lombardia,Caspoggio
3179808,Casorate Sempione,IT,"45.670971,8.74343",Lombardia,Casorate Sempione
3179973,Cascina Costa,IT,"45.631962,8.74979",Lombardia,Cascina Costa
3180062,Casargo,IT,"46.036491,9.38534",Lombardia,Casargo
3180151,Casalzuigno,IT,"45.905079,8.70883",Lombardia,Casalzuigno
3180488,Carnago,IT,"45.722069,8.83424",Lombardia,Carnago
3180500,Carlazzo,IT,"46.04808,9.15954",Lombardia,Carlazzo
3180510,Carimate,IT,"45.70298,9.11064",Lombardia,Carimate
3180552,Carcoforo,IT,"45.908581,8.04967",Piemonte,Carcoforo
3180579,Caravate,IT,"45.87888,8.65793",Lombardia,Caravate
3180581,Carate Brianza,IT,"45.673679,9.23594",Lombardia,Carate Brianza
3180754,Canzo,IT,"45.84948,9.27724",Lombardia,Canzo
3180758,Cantù,IT,"45.729382,9.14054",Lombardia,Cantù
3180802,Cannobio,IT,"46.06179,8.70028",Piemonte,Cannobio
3180813,Cannero Riviera,IT,"46.021999,8.67933",Piemonte,Cannero Riviera
3180975,Campodolcino,IT,"46.404202,9.35193",Lombardia,Campodolcino
3181006,Campione,IT,"45.968079,8.97103",Lombardia,Campione d'Italia
3181263,Cairate,IT,"45.68927,8.86944",Lombardia,Cairate
3181275,Caglio,IT,"45.872379,9.23884",Lombardia,Caglio
3181323,Caccivio Colombaro,IT,"45.76667,9.0",Lombardia,Lurate Caccivio
3181355,Busto Arsizio,IT,"45.611279,8.84914",Lombardia,Busto Arsizio
3181428,Buglio in Monte,IT,"46.18269,9.67484",Lombardia,Buglio In Monte
3181467,Brusson,IT,"45.757759,7.72961",Valle d'Aosta,Brusson
3181484,Brunate,IT,"45.82098,9.09434",Lombardia,Brunate
3181519,Grand Brissogne,IT,"45.725658,7.3926",Valle d'Aosta,Grand Brissogne
3181520,Brissago-Valtravaglia,IT,"45.948582,8.74613",Lombardia,Brissago-Valtravaglia
3181523,Brinzio,IT,"45.889381,8.78963",Lombardia,Brinzio
3181536,Brienno,IT,"45.90918,9.13024",Lombardia,Brienno
3181571,Brenna,IT,"45.742981,9.18714",Lombardia,Brenna
3181591,Brebbia,IT,"45.827278,8.64623",Lombardia,Brebbia
3181677,Bosisio Parini,IT,"45.80228,9.29074",Lombardia,Bosisio Parini
3181730,Bormio,IT,"46.46841,10.37206",Lombardia,Bormio
3182019,Bionaz,IT,"45.873562,7.4231",Valle d'Aosta,Bionaz
3182067,Bianzone,IT,"46.188202,10.10935",Lombardia,Bianzone
3182069,Biandronno,IT,"45.815079,8.71003",Lombardia,Biandronno
3182098,Beura,IT,"46.079578,8.29972",Piemonte,Beura-cardezza
3182111,Besozzo,IT,"45.851978,8.66923",Lombardia,Besozzo
3182112,Besnate,IT,"45.69767,8.76773",Lombardia,Besnate
3182116,Besano,IT,"45.888981,8.89103",Lombardia,Besano
3182173,Berbenno di Valtellina,IT,"46.167789,9.74515",Lombardia,Berbenno di Valtellina
3182227,Bellano,IT,"46.043289,9.30614",Lombardia,Bellano
3182230,Bellagio,IT,"45.98772,9.26182",Lombardia,Bellagio
3182236,Belgirate,IT,"45.838871,8.57143",Piemonte,Belgirate
3182262,Baveno,IT,"45.908379,8.49962",Piemonte,Baveno
3182338,Barni,IT,"45.911282,9.26514",Lombardia,Barni
3182341,Barlassina,IT,"45.654282,9.12974",Lombardia,Barlassina
3182601,Baceno,IT,"46.26088,8.32021",Piemonte,Baceno
3182607,Azzate,IT,"45.78038,8.79313",Lombardia,Azzate
3182616,Aymavilles,IT,"45.701759,7.2456",Valle d'Aosta,Aymavilles
3182720,Asso,IT,"45.86058,9.26964",Lombardia,Asso
3182772,Arvier,IT,"45.702061,7.1658",Valle d'Aosta,Arvier
3182793,Arsago Seprio,IT,"45.68837,8.73463",Lombardia,Arsago Seprio
3182811,Arosio,IT,"45.71698,9.20804",Lombardia,Arosio
3182880,Argegno,IT,"45.942982,9.12564",Lombardia,Argegno
3182896,Ardenno,IT,"46.164291,9.64494",Lombardy,Ardenno
3182961,Aprica,IT,"46.152699,10.15166",Lombardia,Aprica
3182965,Appiano Gentile,IT,"45.737579,8.97874",Lombardia,Appiano Gentile
3182996,Valle d'Aosta,IT,"45.76667,7.41667",Aosta Valley,Unknown
3182997,Aosta,IT,"45.737358,7.3166",Valle d'Aosta,Aosta
3183010,Anzano del Parco,IT,"45.768478,9.19544",Lombardia,Anzano del Parco
3183030,Antey-Saint-Andrè,IT,"45.80666,7.58881",Valle d'Aosta,Antey-Saint-André
3183067,Angera,IT,"45.775551,8.57861",Lombardia,Angera
3183311,Albizzate,IT,"45.729172,8.80163",Lombardia,Albizzate
3183369,Alagna Valsesia,IT,"45.850971,7.93691",Piemonte,Alagna Valsesia
3183582,Abbadia Lariana,IT,"45.900478,9.33414",Lombardia,Abbadia Lariana
3205431,Tüllingen,DE,"47.602112,7.64425",Baden-Württemberg,Lörrach
3205639,Reutenen,DE,"47.549999,9.65",Bavaria,Lindau
3205641,Weiler-Simmerberg,DE,"47.583328,9.93333",Bavaria,Weiler-Simmerberg
3205645,Bodman-Ludwigshafen,DE,"47.816669,9.06667",Baden-Württemberg,Bodman-Ludwigshafen
3205650,Dachsberg,DE,"47.700001,8.1",Baden-Württemberg,Dachsberg
3205651,Eggingen,DE,"47.700001,8.4",Baden-Württemberg,Eggingen
3205653,Emmingen-Liptingen,DE,"47.933331,8.88333",Baden-Württemberg,Emmingen-Liptingen
3205658,Herdwangen-Schönach,DE,"47.849998,9.2",Baden-Württemberg,Herdwangen-Schönach
3205666,Lauchringen,DE,"47.626991,8.31442",Baden-Württemberg,Lauchringen
3205682,Mühlhausen-Ehingen,DE,"47.816669,8.81667",Baden-Württemberg,Mühlhausen-Ehingen
3205690,Uhldingen-Mühlhofen,DE,"47.73333,9.25",Baden-Württemberg,Uhldingen-Mühlhofen
3205691,Ühlingen-Birkendorf,DE,"47.716671,8.31667",Baden-Württemberg,Ühlingen-Birkendorf
3206259,Rietheim-Weilheim,DE,"48.01667,8.76667",Baden-Württemberg,Wurmlingen
3206269,Seitingen-Oberflacht,DE,"48.01667,8.71667",Baden-Württemberg,Seitingen-Oberflacht
3206590,Riehen,CH,"47.578838,7.64683",Basel-Stadt,Riehen
3209418,Reichenau,DE,"47.68885,9.06355",Baden-Württemberg,Reichenau
3209498,Chêne-Bougeries,CH,"46.198429,6.18642",Genève,Chêne-Bougeries
3209499,Collonge-Bellerive,CH,"46.250389,6.19595",Genève,Collonge-Bellerive
3209502,Meinier,CH,"46.247059,6.23423",Genève,Meinier
3209504,Puplinge,CH,"46.21043,6.23114",Genève,Puplinge
3209505,Thônex,CH,"46.188148,6.19904",Genève,Thônex
3214108,Landkreis Lörrach,DE,"47.70583,7.76556",Baden-Württemberg,Kleines Wiesental
3214111,Landkreis Tuttlingen,DE,"48.003891,8.80056",Baden-Württemberg,Tuttlingen
3214112,Landkreis Waldshut,DE,"47.705559,8.255",Baden-Württemberg,Ühlingen-Birkendorf
3220885,Landkreis Lindau,DE,"47.618061,9.88139",Bavaria,Heimenkirch
3324292,Brand,AT,"47.10083,9.73722",Vorarlberg,Brand bei Bludenz
